epoch, batch, loss, loss_e, e_mae, e/N_mae
   19,   140,         0.012555,         0.012555,           3.5059,          0.10956
   19,   141,         0.028154,         0.028154,           4.4181,          0.13806
   19,   142,         0.033357,         0.033357,           5.3658,          0.16768
   19,   143,          0.01409,          0.01409,           3.2593,          0.10185
   19,   144,         0.011523,         0.011523,            2.743,         0.085719
   19,   145,          0.01922,          0.01922,           3.8574,          0.12054
   19,   146,        0.0065665,        0.0065665,           2.5475,         0.079608
   19,   147,         0.010985,         0.010985,           2.3175,         0.072423
   19,   148,        0.0094371,        0.0094371,           2.2915,          0.07161
   19,   149,        0.0083779,        0.0083779,           2.3995,         0.074985
   19,   150,        0.0052539,        0.0052539,           1.8051,         0.056409
   19,   151,        0.0013077,        0.0013077,           1.0759,         0.033623
   19,   152,        0.0023839,        0.0023839,           1.1982,         0.037445
   19,   153,          0.06939,          0.06939,           6.3062,          0.19707
   19,   154,         0.011438,         0.011438,            2.991,         0.093468
   19,   155,        0.0051574,        0.0051574,           1.7994,          0.05623
   19,   156,         0.010229,         0.010229,           2.8139,         0.087933
   19,   157,       0.00099896,       0.00099896,            0.948,         0.029625
   19,   158,         0.010109,         0.010109,           3.0372,         0.094913
   19,   159,        0.0026018,        0.0026018,           1.5609,         0.048777
   19,   160,        0.0018883,        0.0018883,          0.98384,         0.030745
   19,   161,         0.010015,         0.010015,            2.911,         0.090968
   19,   162,         0.041716,         0.041716,           3.5522,          0.11101
   19,   163,         0.012721,         0.012721,           1.9699,         0.061559
   19,   164,         0.001775,         0.001775,           1.2983,         0.040572
   19,   165,        0.0060459,        0.0060459,           2.0618,         0.064433
   19,   166,         0.017153,         0.017153,           3.4416,          0.10755
   19,   167,         0.068782,         0.068782,           5.6757,          0.17737
   19,   168,         0.018363,         0.018363,           3.0399,         0.094997
   19,   169,        0.0039758,        0.0039758,           1.8551,         0.057971
   19,   170,        0.0024934,        0.0024934,           1.3832,         0.043225
   19,   171,        0.0037695,        0.0037695,           1.7177,         0.053678
   19,   172,        0.0036931,        0.0036931,           1.4928,         0.046649
   19,   173,         0.058175,         0.058175,           6.8027,          0.21259
   19,   174,         0.013385,         0.013385,           3.1595,         0.098734
   19,   175,         0.011298,         0.011298,            2.335,         0.072968
   19,   176,        0.0023221,        0.0023221,           1.1908,         0.037214
   19,   177,         0.064524,         0.064524,           4.9091,          0.15341
   19,   178,       0.00019778,       0.00019778,          0.28868,        0.0090213
   19,   179,        0.0062294,        0.0062294,           2.1403,         0.066885
   19,   180,        0.0097596,        0.0097596,           2.8153,         0.087978
   19,   181,       0.00074509,       0.00074509,           0.7416,         0.023175
   19,   182,        0.0022017,        0.0022017,           1.1475,         0.035858
   19,   183,          0.00566,          0.00566,           1.9979,         0.062436
   19,   184,         0.011056,         0.011056,           2.3942,         0.074818
   19,   185,        0.0018442,        0.0018442,           1.2211,         0.038158
   19,   186,         0.072353,         0.072353,           6.7253,          0.21017
   19,   187,         0.015544,         0.015544,           2.5644,         0.080138
   19,   188,        0.0020844,        0.0020844,           1.3446,         0.042018
   19,   189,        0.0045049,        0.0045049,           1.6972,         0.053037
   19,   190,         0.005525,         0.005525,           1.9454,         0.060794
   19,   191,         0.011396,         0.011396,            3.131,         0.097844
   19,   192,         0.027522,         0.027522,           4.2234,          0.13198
   19,   193,        0.0032149,        0.0032149,           1.4276,         0.044613
   19,   194,        0.0078074,        0.0078074,           2.3615,         0.073796
   19,   195,        0.0068248,        0.0068248,           2.4551,         0.076721
   19,   196,          0.02509,          0.02509,           4.1085,          0.12839
   19,   197,         0.010635,         0.010635,           2.5865,         0.080829
   19,   198,        0.0042979,        0.0042979,           1.9233,         0.060104
   19,   199,       0.00066521,       0.00066521,          0.75764,         0.023676
   19,   200,        0.0098716,        0.0098716,           2.7768,         0.086774
   19,   201,        0.0078315,        0.0078315,           2.3696,          0.07405
   19,   202,        0.0037078,        0.0037078,           1.4916,         0.046611
   19,   203,       0.00042555,       0.00042555,          0.50798,         0.015874
   20,     1,       0.00052459,       0.00052459,          0.60632,         0.018948
   20,     2,         0.021868,         0.021868,           3.3482,          0.10463
   20,     3,        0.0037877,        0.0037877,           1.6529,         0.051652
   20,     4,         0.074431,         0.074431,           5.9322,          0.18538
   20,     5,        0.0040219,        0.0040219,           1.9896,         0.062177
   20,     6,        0.0015656,        0.0015656,            1.158,         0.036187
   20,     7,         0.010379,         0.010379,           2.7986,         0.087456
   20,     8,        0.0030951,        0.0030951,           1.1766,         0.036767
   20,     9,        0.0059241,        0.0059241,           1.8412,         0.057539
   20,    10,        0.0056435,        0.0056435,           1.7994,         0.056231
   20,    11,       0.00030993,       0.00030993,          0.43219,         0.013506
